"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2014-07",100.7134,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2014-08",100.6872,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2014-09",100.6706,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2014-10",100.6654,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2014-11",100.6671,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2014-12",100.6699,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2015-01",100.6742,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2015-02",100.686,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2015-03",100.7086,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2015-04",100.7326,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2015-05",100.747,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2015-06",100.7426,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2015-07",100.7114,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2015-08",100.6553,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2015-09",100.578,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2015-10",100.4869,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2015-11",100.3855,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2015-12",100.267,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2016-01",100.1432,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2016-02",100.034,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2016-03",99.95842,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2016-04",99.9191,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2016-05",99.90417,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2016-06",99.9042,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2016-07",99.908,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2016-08",99.92113,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2016-09",99.96191,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2016-10",100.0278,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2016-11",100.1128,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2016-12",100.2115,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2017-01",100.3088,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2017-02",100.3922,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2017-03",100.4552,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2017-04",100.4957,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2017-05",100.5163,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2017-06",100.5291,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2017-07",100.54,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2017-08",100.5549,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2017-09",100.5797,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2017-10",100.606,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2017-11",100.6223,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2017-12",100.6175,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2018-01",100.5855,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2018-02",100.5219,
"NLD","CLI","AMPLITUD","LTRENDIDX","M","2018-03",100.4304,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1967-01",99.00629,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1967-02",98.51826,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1967-03",98.3531,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1967-04",98.23808,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1967-05",98.15198,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1967-06",98.09914,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1967-07",98.09387,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1967-08",98.15028,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1967-09",98.32545,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1967-10",98.55379,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1967-11",98.79955,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1967-12",99.03608,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1968-01",99.23635,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1968-02",99.39989,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1968-03",99.53168,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1968-04",99.6638,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1968-05",99.79066,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1968-06",99.91813,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1968-07",100.0646,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1968-08",100.2889,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1968-09",100.5635,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1968-10",100.9015,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1968-11",101.2731,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1968-12",101.6552,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1969-01",102.0342,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1969-02",102.3723,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1969-03",102.6499,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1969-04",102.7665,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1969-05",102.7453,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1969-06",102.6683,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1969-07",102.6133,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1969-08",102.5427,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1969-09",102.4624,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1969-10",102.4076,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1969-11",102.2924,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1969-12",102.1025,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1970-01",101.8281,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1970-02",101.5168,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1970-03",101.1956,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1970-04",100.8748,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1970-05",100.5715,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1970-06",100.2579,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1970-07",100.0539,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1970-08",99.95622,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1970-09",99.92294,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1970-10",99.935,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1970-11",100.0218,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1970-12",100.1663,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1971-01",100.3385,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1971-02",100.4997,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1971-03",100.6067,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1971-04",100.6166,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1971-05",100.5036,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1971-06",100.2495,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1971-07",99.84682,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1971-08",99.36391,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1971-09",98.88879,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1971-10",98.48135,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1971-11",98.20174,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1971-12",98.12467,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1972-01",98.21518,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1972-02",98.44713,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1972-03",98.80363,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1972-04",99.18946,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1972-05",99.55119,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1972-06",99.98896,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1972-07",100.4999,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1972-08",101.0323,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1972-09",101.5422,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1972-10",101.9768,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1972-11",102.2825,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1972-12",102.3431,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1973-01",102.3164,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1973-02",102.1835,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1973-03",101.974,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1973-04",101.7619,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1973-05",101.6199,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1973-06",101.6039,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1973-07",101.6682,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1973-08",101.7731,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1973-09",101.8695,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1973-10",101.9432,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1973-11",101.9824,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1973-12",101.9638,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1974-01",101.8773,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1974-02",101.7372,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1974-03",101.5103,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1974-04",101.1777,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1974-05",100.7179,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1974-06",100.156,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1974-07",99.53563,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1974-08",98.88057,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1974-09",98.20526,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1974-10",97.51225,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1974-11",96.84279,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1974-12",96.25113,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1975-01",95.77677,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1975-02",95.44865,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1975-03",95.27296,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1975-04",95.25526,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1975-05",95.40667,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1975-06",95.64957,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1975-07",95.94138,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1975-08",96.24298,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1975-09",96.57052,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1975-10",96.98966,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1975-11",97.5059,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1975-12",98.08645,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1976-01",98.73315,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1976-02",99.38489,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1976-03",99.99852,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1976-04",100.5211,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1976-05",100.8867,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1976-06",101.1316,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1976-07",101.2868,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1976-08",101.3609,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1976-09",101.3816,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1976-10",101.3653,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1976-11",101.2591,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1976-12",101.1078,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1977-01",100.9118,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1977-02",100.7158,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1977-03",100.5677,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1977-04",100.4436,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1977-05",100.3878,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1977-06",100.3888,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1977-07",100.4232,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1977-08",100.4847,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1977-09",100.5632,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1977-10",100.6208,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1977-11",100.6851,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1977-12",100.7323,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1978-01",100.7187,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1978-02",100.641,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1978-03",100.5212,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1978-04",100.4036,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1978-05",100.2933,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1978-06",100.1643,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1978-07",100.0005,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1978-08",99.81052,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1978-09",99.62534,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1978-10",99.46349,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1978-11",99.39249,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1978-12",99.47775,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1979-01",99.69789,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1979-02",100.0041,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1979-03",100.3579,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1979-04",100.7112,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1979-05",101.0236,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1979-06",101.2928,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1979-07",101.531,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1979-08",101.7942,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1979-09",102.0449,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1979-10",102.2569,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1979-11",102.3934,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1979-12",102.414,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1980-01",102.334,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1980-02",102.1767,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1980-03",101.9085,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1980-04",101.5817,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1980-05",101.2595,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1980-06",100.9842,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1980-07",100.8018,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1980-08",100.6831,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1980-09",100.5951,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1980-10",100.5468,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1980-11",100.4974,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1980-12",100.4449,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1981-01",100.3959,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1981-02",100.3136,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1981-03",100.1807,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1981-04",99.99526,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1981-05",99.77242,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1981-06",99.54146,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1981-07",99.31618,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1981-08",99.08727,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1981-09",98.86995,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1981-10",98.6802,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1981-11",98.51733,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1981-12",98.34489,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1982-01",98.13712,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1982-02",97.8832,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1982-03",97.63515,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1982-04",97.42672,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1982-05",97.23969,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1982-06",97.0716,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1982-07",96.94521,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1982-08",96.86889,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1982-09",96.85849,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1982-10",96.93143,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1982-11",97.10083,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1982-12",97.36797,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1983-01",97.66457,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1983-02",97.95898,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1983-03",98.30296,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1983-04",98.69836,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1983-05",99.12309,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1983-06",99.51601,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1983-07",99.82854,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1983-08",100.0691,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1983-09",100.2695,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1983-10",100.4168,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1983-11",100.5269,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1983-12",100.6381,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1984-01",100.7215,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1984-02",100.7762,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1984-03",100.7744,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1984-04",100.7017,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1984-05",100.5837,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1984-06",100.4842,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1984-07",100.4148,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1984-08",100.4049,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1984-09",100.4308,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1984-10",100.4785,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1984-11",100.5335,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1984-12",100.5578,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1985-01",100.5949,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1985-02",100.6531,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1985-03",100.7158,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1985-04",100.7837,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1985-05",100.8486,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1985-06",100.8858,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1985-07",100.9053,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1985-08",100.9453,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1985-09",101.0264,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1985-10",101.1622,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1985-11",101.3189,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1985-12",101.4365,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-01",101.3712,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-02",101.2439,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-03",101.0447,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-04",100.8029,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-05",100.5402,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-06",100.2418,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-07",99.99422,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-08",99.82265,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-09",99.70216,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-10",99.62577,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-11",99.57216,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1986-12",99.56348,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-01",99.6375,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-02",99.75904,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-03",99.92727,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-04",100.1071,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-05",100.2631,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-06",100.3972,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-07",100.4814,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-08",100.4473,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-09",100.2964,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-10",100.0477,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-11",99.75229,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1987-12",99.49632,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-01",99.35308,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-02",99.32866,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-03",99.41534,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-04",99.59177,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-05",99.84676,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-06",100.1632,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-07",100.4667,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-08",100.7138,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-09",100.9068,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-10",101.0645,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-11",101.2012,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1988-12",101.3416,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-01",101.4464,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-02",101.5075,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-03",101.5361,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-04",101.525,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-05",101.4913,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-06",101.4549,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-07",101.4449,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-08",101.4906,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-09",101.6038,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-10",101.7256,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-11",101.831,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1989-12",101.8722,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-01",101.8266,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-02",101.7065,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-03",101.5257,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-04",101.2986,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-05",101.0194,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-06",100.6735,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-07",100.2439,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-08",99.7653,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-09",99.243,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-10",98.72291,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-11",98.27094,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1990-12",97.92525,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-01",97.72007,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-02",97.67447,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-03",97.75508,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-04",97.9082,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-05",98.07929,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-06",98.19701,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-07",98.26563,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-08",98.31499,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-09",98.33572,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-10",98.35857,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-11",98.39677,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1991-12",98.45422,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-01",98.55851,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-02",98.67834,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-03",98.75927,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-04",98.76788,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-05",98.68503,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-06",98.52531,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-07",98.31942,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-08",98.08533,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-09",97.86919,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-10",97.70883,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-11",97.60365,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1992-12",97.58777,
"CHE","CLI","AMPLITUD","LTRENDIDX","M","1993-01",97.67165,
